,RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020
36,61,36,West Virginia,State,WV,61171,61176,61178,61189,61193,61205,61208,61188,61117,61078,61106,61190,61531,61881,62270,62457,62603,62724,62805,62970,63144,63380,63600,63877,63812,63638,63418,63375,63516,63703,64022,64301,64721,64974,65053,64909,64704,64629,64502,64611,64652,64767,64864,64889,64857,64805,64893,65018,65295,65609,65966,66176,66319,66499,66690,66977,67234,67558,68016,68601,69250,69539,69780,69915,70250,70510,70737,70943,71154,71366,71477,71550,71599,71799,72040,72289,72457,72632,72829,73094,73376,73754,73975,74156,74230,74502,74783,75162,75497,75836,76121,76339,76567,76740,77056,77437,77914,78375,78951,79465,79875,80212,80668,81298,81911,82500,83030,83557,84121,84768,85298,85872,86417,87093,87751,88106,88440,88679,89169,89641,90115,90189,90182,90085,90370,90643,90865,91119,91544,92084,92348,92411,92286,92389,92582,92874,92962,92965,92930,92992,93295,93612,93935,94049,94088,94137,94089,94108,94084,94106,94171,94148,93708,93167,92723,92621,92739,92694,92613,92250,91888,91478,91068,90702,90263,89902,89493,89258,89067,89026,89168,89365,89528,89609,89648,89696,89636,89502,89306,89137,88921,88692,88321,88059,87889,87886,87846,87798,87823,87893,88019,88080,88116,88148,88198,88229,88206,88183,88226,88284,88367,88437,88522,88581,88719,88910,89164,89375,89573,89746,89955,90153,90413,90679,90968,91206,91359,91413,91463,91565,91732,91884,92023,92203,92425,92688,92921,93148,93302,93532,93743,94008,94222,94444,94651,94833,95042,95215,95411,95585,95885,96127,96387,96552,96749,96902,97052,97178,97238,97283,97297,97387,97431,97537,97653,97873,98127,98438,98777,99173,99580,100056,100576,101002,101368,101682,101971,102201,102330,102458,102547,102608,102739,102845,103158,103485,103872,104198,104522,104889,105219,105583,105948,106295,106579,106836,106900,106967,107003,107078,107136
37,38,37,Nebraska,State,NE,83534,83858,84070,84528,84854,85232,85612,86004,86355,86744,87205,87575,87913,88151,88593,89072,89639,90062,90436,90824,91251,91599,91869,92268,92834,93354,93630,93741,94088,94610,95196,95659,96125,96594,97009,97409,97661,97973,98338,98822,99128,99264,99423,99712,100031,100391,100720,101025,101128,101339,101580,101967,102136,102286,102371,102573,102763,102956,103212,103458,103910,104154,104366,104440,104709,105081,105459,105748,106010,106241,106476,106731,107001,107308,107625,107938,108285,108608,108907,109208,109538,109948,110323,110718,111094,111510,111922,112337,112764,113173,113642,114109,114690,115228,115786,116267,116737,117244,117722,118213,118681,119208,119747,120257,120572,120860,121141,121605,122050,122457,122883,123300,123750,124153,124542,124929,125331,125734,126090,126346,126652,126993,127330,127624,127886,128209,128375,128431,128523,128823,129148,129373,129520,129648,129681,129662,129520,129154,128970,128909,128960,128639,128383,128139,127830,127302,126722,126291,125923,125791,125674,125549,125184,124794,124364,123872,123434,123227,123460,123486,123643,123696,123963,124200,124624,125153,125601,126077,126518,126841,126723,126994,126961,126822,125984,125154,124340,123639,123003,122601,122414,122353,122186,121583,121204,120963,121125,121338,121407,121605,121690,121620,121124,120555,120477,120756,121206,121525,121936,122268,122805,123084,123612,124129,125212,126148,126640,126725,126713,127001,127269,127618,127898,128290,128590,128875,128862,129042,129475,130293,130926,131334,131648,131933,132208,132465,132749,133260,133844,134607,135313,135957,136606,137230,137823,138434,138996,139593,140234,140701,141207,141425,141647,141811,142269,142936,143762,144611,145502,146353,147084,147834,148585,149571,150731,151916,152825,153550,154250,154968,155782,156711,157746,158779,159668,160521,161172,161946,162813,163756,164515,165232,165934,166651,167440,168317,169179,169841,170496,171166,171872,172550,173344,174152,174914,175610,176217,176754,177374,178125,178938
38,20,38,Idaho,State,ID,124193,124003,123928,123746,123618,123456,123306,123268,123269,123335,123415,123591,123925,124422,124857,125228,125652,126255,126897,127394,127824,128192,128515,128727,128752,128601,128482,128441,128434,128345,128366,128423,128611,128760,128984,129198,129384,129695,129963,130280,130321,130351,130178,130162,130113,130240,130450,130747,131090,131296,131476,131611,132009,132475,132936,133310,133615,133910,134217,134529,135046,135498,136173,136714,137187,137446,137848,138336,138863,139326,139654,140023,140227,140549,140769,140930,141081,141352,141663,141935,142210,142570,142989,143270,143532,143794,143904,144349,144768,145221,145423,145625,145981,146325,146698,147328,147973,148707,149436,150099,150761,151307,152032,152575,153077,153783,154764,156102,157381,158858,160456,161685,163137,164712,167013,169781,172576,175956,178347,179929,181202,183017,185239,188057,190726,193914,195786,197427,198864,198466,199121,199654,201430,201480,201465,201568,202232,202210,202453,202536,202649,203281,203623,204257,204361,205173,205259,204707,202977,201337,199892,198460,197000,195530,193770,191591,189231,186633,184293,181808,179684,177992,176313,174629,172893,171433,170252,169520,168417,167605,166341,165672,164944,163412,161384,159407,157580,155783,153954,152199,150772,149231,148065,146393,144985,144218,144114,143910,143781,143821,144160,144376,144531,145017,145615,146953,148212,149559,150879,152741,154642,156409,157731,159346,161271,162892,164812,166142,167890,169250,170831,172069,173128,174142,175207,175899,176239,176832,177426,178113,178443,178845,178974,178925,179072,179368,179974,180772,181651,182664,183456,184618,185588,186744,187701,188995,190044,191129,192128,193454,195334,196880,198415,199202,200497,201650,203087,204416,206076,207825,209433,210896,211715,212928,214116,216245,218036,219963,221810,223766,225894,227812,230029,232111,234458,236791,239231,241822,244869,248317,251692,254398,256747,259215,262122,264885,267678,269819,272280,274270,276291,277806,279427,281639,284048,286510,288513,290766,293020,295770,298257
39,18,39,Hawaii,State,HI,246670,245772,244994,243409,241560,239536,237500,236165,235011,233810,232342,231082,230265,229585,228500,227068,225929,225210,224653,223694,222821,222350,222160,221823,220730,219523,218919,219078,219697,220371,221110,221022,220516,219528,218833,218097,217691,217483,217048,216395,215428,214272,213070,212625,212597,213006,213648,214612,216225,217388,218790,219652,220912,222220,223469,224846,226030,227317,228155,229128,229929,230758,231423,232383,233690,235055,236488,237568,238766,239920,241262,242811,243985,245458,246887,248753,250162,251682,253614,256152,259324,261990,264652,267096,270348,273721,277525,280817,284598,287958,291208,294580,298340,303611,309309,314310,319552,324929,330749,336589,342530,349846,357534,365116,371507,378038,384440,392232,398355,405355,412682,421730,431493,441188,451087,460597,469976,478038,485570,493239,501870,510020,515830,520807,523349,525520,527637,529654,532360,533053,534564,534479,534907,534544,534590,533740,532710,531871,531547,532236,532584,533252,533103,532698,531057,529259,528509,527704,528854,528449,524790,518742,513229,510747,507594,503359,498932,493138,488303,483259,478658,472963,469313,467228,464546,460404,456696,456373,457318,460760,461721,464265,464633,468050,470060,472283,473684,474683,476809,476291,475687,473600,472533,469729,468077,466687,465891,464044,461787,460772,458421,457887,457559,458382,459950,461206,463693,463739,464945,464577,466632,468201,471441,473453,475499,477097,479041,482149,482940,483905,484818,490328,495966,501615,505872,510898,514212,517405,519031,521221,523774,528146,531704,534264,534994,535266,536284,537461,539709,541189,543625,545643,548502,550036,551915,551989,552562,554022,555930,557278,558940,561379,563758,565763,567397,570039,572868,577228,581605,585162,587512,590194,592643,594708,596792,599665,604227,607870,610784,611446,613515,616203,620046,623050,625542,627996,630131,632345,633299,634335,635410,637589,638890,639518,639768,640173,640806,641385,642054,642436,642574,642843,643218,643400,643350,643460,643344,643270,643116,642876,642526
40,28,40,Maine,State,ME,98862,98499,98271,97758,97377,96989,96708,96511,96427,96473,96509,96539,96939,97536,98151,98485,98744,99101,99428,99675,99884,99941,100232,100597,100407,100000,99474,99550,99728,99946,100141,100526,101008,101680,102059,102476,103043,103834,104750,105579,106405,107369,108494,109455,110113,110611,111433,112339,113454,114553,115637,116601,117347,118084,118760,119633,120666,121766,122888,124088,125376,126532,127635,128578,129848,131092,132415,133526,134685,135843,137166,138370,139626,140951,142448,144180,145544,146927,148155,149511,150808,152073,153419,154835,156185,157417,158551,159705,161114,162515,164074,166125,168397,170841,172478,174138,175487,177386,179383,181647,184181,186875,189574,191210,192533,193696,195795,197827,200467,202831,205091,206692,207917,209027,210162,211320,212443,213273,213998,214633,214989,215012,215007,215044,215300,215515,215689,215862,216044,216309,216401,216307,216072,215717,215288,215156,215081,214900,214225,214225,214156,214320,213747,213598,213422,213219,212810,211738,210759,209437,208699,207260,206108,204863,204175,202894,201371,199874,198209,196793,194724,193640,192602,192312,191675,191049,190426,190278,189904,189591,189654,190406,191256,190919,189981,188895,188277,187626,186843,185904,185881,186233,186529,185844,185172,184806,184853,184704,184491,184235,183874,183480,182829,182010,181279,181061,181113,181484,181929,182265,182453,182675,183498,184369,185081,185459,185714,185606,185446,185400,185394,185746,185967,186333,186277,186174,186124,186046,185969,186381,187081,187685,187948,187847,188034,188246,188454,188478,188445,189096,190179,190856,191317,191623,192481,193375,193898,194323,194754,195988,197204,198063,198490,199331,200044,200729,200952,201692,202924,204286,205786,206770,207794,208608,209478,210672,212003,213464,214928,215995,216871,217617,218409,219212,220530,222225,224020,224890,225638,226399,227490,228628,229576,230350,231041,231979,232282,232640,232818,233717,234529,235469,236308,237281,238500,239999,241629,243282,245300,247294,249550
41,39,41,New Hampshire,State,NH,106348,106046,105841,105510,105492,105666,105970,106221,106442,106687,106975,107380,107810,108429,109090,109725,110104,110299,110430,110697,111142,111715,112340,112927,113545,114222,114947,115696,116355,117060,117828,118780,119774,120741,121569,122339,123064,123861,124830,126109,127468,128953,130290,131391,132351,133225,134638,136178,138037,139628,141228,142289,143363,144365,145793,147456,149199,151233,153019,154846,156443,158355,160188,162236,164476,166717,168800,170588,172425,174039,175730,177445,179255,180948,182514,184366,185942,187764,189533,191701,193810,196065,198297,200638,202893,205166,207543,209558,211727,213668,215822,217760,219953,222151,224073,225671,227350,229291,231282,233291,235486,237849,239987,241997,243742,245493,247461,249581,251683,253840,255942,258125,259787,261199,262596,264006,265492,266959,268314,269611,270595,270760,270544,270567,270834,271071,270692,270283,269620,268649,267630,266524,265527,264494,264005,263072,262643,261853,261428,260810,260129,259500,258291,257014,255256,254042,252405,251376,249226,247081,244809,242802,240943,238939,237484,235815,234703,233357,232288,230475,229042,227961,227042,225991,224756,223944,223568,223537,223434,222824,222164,221616,221479,221214,221215,221219,221466,221062,220190,219198,218416,218233,217814,217345,216153,214974,213379,212419,211579,211291,210797,210248,209708,209122,208461,207948,208181,208750,209695,210008,210200,210313,210761,211397,211895,212583,213774,215062,216082,216865,217644,218682,219771,220834,221695,222546,223250,223979,224381,224859,225103,225564,225939,226458,226919,227572,228399,228992,229816,230516,231607,232621,234013,235069,236137,236748,237316,237597,238055,239058,239859,240279,240441,240989,242014,243078,243954,244945,246194,247664,248834,249689,250779,252814,254735,256347,257000,258007,259370,261017,262581,264162,266141,267982,269621,270466,271617,272816,274114,275299,276321,277916,279258,280513,281156,282110,283110,283976,284408,284815,285818,286881,287984,288569,289446,290453,291907,293356,294946,296965,299333
42,50,42,Rhode Island,State,RI,126677,126771,126766,126770,126606,126337,126093,126021,126204,126384,126504,126552,126696,126674,126732,126771,127188,127682,128130,128314,128217,128195,128322,128601,128907,129275,129587,129815,129875,130041,130305,130774,131296,131841,132203,132564,132697,133089,133474,134182,134922,135977,137104,138121,138986,139775,141029,142358,143943,145391,146940,148402,149747,150638,151455,152177,153124,154060,155126,156373,157792,159179,160695,162279,163860,165519,167196,169131,171004,173303,175431,177752,179758,181912,183985,186289,188841,191530,194386,197840,201944,205663,208943,211648,214724,217904,221442,224832,228343,231887,235668,238847,241719,244587,248014,251711,255154,258774,262153,265389,268884,272911,277057,280655,283641,286920,290214,293737,297498,300633,303210,305788,308212,310415,312144,314556,317421,319927,321782,322868,323436,324198,325256,326638,326921,326969,325973,324828,322808,320958,318793,317239,315665,314661,313552,311968,310847,308782,307833,306414,305545,304236,303460,302536,301197,298769,296368,293630,290661,287778,284460,281078,277527,273999,270253,266229,262121,258526,254984,252809,251028,249610,248085,247029,246682,246750,247149,247266,248122,248750,249611,249226,248849,248425,248387,247995,246878,245424,244003,243122,241840,240897,239441,238032,236149,234665,233008,231489,230034,228681,226844,225241,224095,222827,221725,220849,220335,219886,219899,220102,220322,220632,221647,222703,223193,224030,224687,225808,227020,228251,229388,230799,232442,234031,234939,235313,236023,236421,237825,239097,240452,240959,240716,240204,239971,240028,240439,241059,241696,242028,242140,241944,241923,242626,244010,245342,245693,246185,246848,248142,249770,252077,253482,254476,254967,255608,256397,257464,259761,261481,262723,263217,263672,264362,265405,267736,270359,272988,274777,276011,276869,278346,280643,283105,285307,286932,288555,289500,290402,291122,291996,293425,294657,295469,295368,295490,295759,296061,296584,297197,297922,298528,299409,300097,300897,301838,303184,304444,305755,307296,308658
43,35,43,Montana,State,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133453,134073,134213,134646,134896,135374,135893,136259,136583,137023,137602,138307,138835,138996,139352,139941,140766,141366,141800,142434,143069,143756,144315,144756,145417,146142,147155,147983,148833,149572,150813,152276,154029,155255,156411,157192,158216,159350,160719,162353,164203,166166,167419,168292,168865,170208,171721,174340,176727,178710,179952,180956,182108,183110,184638,186539,188557,189830,190968,191617,192852,194346,196153,197819,199300,200874,202345,203502,204629,205818,207055,207911,208448,209179,210141,210918,211443,211805,212480,213133,213741,214345,214978,215706,216210,215865,215364,215101,215441,215749,215578,215435,215090,215008,214741,214635,214281,214100,213569,212836,211768,210796,209839,208864,208231,207633,207155,206470,206082,205988,205926,206039,205830,205617,205150,204783,204173,203345,202384,201408,200445,199437,198863,198345,198125,197743,197685,197705,197836,197897,198025,198403,198843,199368,199709,200129,200490,201028,201691,202317,203055,203949,204955,205805,206510,207243,208043,208829,209682,210471,211344,212197,213168,214121,214941,215842,216731,217744,218547,219281,220021,221104,221983,222961,223461,224061,224632,225358,226371,227151,228096,228991,230123,230793,231411,231697,232428,233074,233880,234419,234800,235240,235724,236310,236581,237196,238156,239331,240310,241067,242027,243161,244294,245460,246520,247509,248498,249507,250409,251562,252820,254355,255534,256306,257208,258311,259849,261646,263396,265099,266000,267042,268027,269354,270465,271726,273174,274515,275650,276449,277406,278355,279942,281274,282638,283654,284987,286402,287633,288867
44,13,44,Delaware,State,DE,131960,131905,131845,131703,131818,132086,132546,132920,133390,133825,134158,134329,134483,134797,135283,135899,136254,136404,136381,136477,136422,136441,136554,136897,137275,137539,137733,137914,137979,138091,138107,138277,138595,138999,139553,140176,140797,141430,142000,142635,143338,144096,144930,145610,146238,146784,147378,147968,148628,149348,150112,150913,151714,152527,153342,154126,154874,155575,156411,157142,157958,158618,159379,160058,160786,161463,162119,162840,163669,164590,165497,166455,167380,168369,169382,170408,171368,172419,173521,174716,175780,176933,178063,179348,180774,182444,184174,185805,187321,188732,190244,191853,193699,195334,196724,197740,199223,200994,202900,204957,207019,209843,212692,215513,217905,220477,223977,228264,231588,233874,235799,238125,241292,243540,245689,247757,250630,253594,255999,257972,260564,263445,266232,268269,269650,270915,272367,273773,274807,275643,275884,276158,275894,276005,275855,276071,276390,277346,277728,277847,277284,276929,276265,275170,273588,272025,271272,270481,269386,267265,265118,262815,260996,258812,257305,255842,254800,253374,251505,249705,247739,246238,245015,244473,243946,243742,243257,242692,242234,241984,241738,241213,240864,240516,239850,238612,237368,235847,234226,232911,231431,230150,228262,226593,224552,222911,221712,220814,219645,218411,217476,216409,215309,213805,213121,212469,212574,212193,211709,210619,209771,208926,208460,208134,208061,208451,208969,209496,209475,209561,209825,210966,212234,213875,214967,216010,217115,217838,218343,218550,219632,220565,221353,221542,221909,222192,222643,223055,223539,224190,224868,225954,226461,227162,227613,228427,228980,229319,229641,230004,230411,231065,231804,232792,233730,234890,236159,237091,237751,238458,239253,240295,241198,241605,241425,240693,240381,240457,240773,241535,242478,243643,244383,244613,244662,245572,247241,249185,250766,251797,252690,253247,253753,254339,255275,256215,257229,257444,257594,257571,257633,257841,257968,258136,258263,258150,257899,257775,257647,257723,257521
45,52,45,South Dakota,State,SD,84389,84783,84745,84802,84595,84617,84647,84671,84726,84750,85043,85203,85519,85454,85492,85595,86245,86697,87216,87582,88338,89097,89468,90010,90207,90043,89933,90313,90942,91694,92484,93510,93860,94262,94857,95683,96818,99296,102542,104901,105901,106229,106347,106889,107511,108555,109431,110010,110644,110481,109787,109116,109033,109289,109572,109681,110181,110387,110431,110504,110516,110394,110564,110996,111820,112158,112565,112671,112643,112787,113125,113487,113564,113877,114100,114453,114707,115228,115637,116004,116368,116491,116713,117053,117814,118588,118964,119222,119086,119274,119517,120179,120969,121935,122638,123156,123361,123726,124334,124960,125877,126750,127820,128546,129081,129553,130275,131041,131879,132599,133403,134301,135113,135837,136365,137132,137971,138827,139294,139660,139940,140372,140842,141268,141765,142156,142693,142932,143195,143261,143622,144077,144621,144996,145304,145663,145971,146359,146586,146994,147302,147762,148180,148636,149060,149436,149680,149828,149960,150130,150347,150568,150846,151099,151312,151348,151363,151256,151142,150884,150587,150212,149811,149374,148995,148649,148332,148189,148145,148226,148361,148639,148940,149106,149198,149244,149238,149174,149081,148938,148735,148488,148318,148083,147871,147883,147945,148073,148062,148156,148297,148418,148466,148568,148571,148671,148796,148925,149147,149408,149842,150279,150661,151114,151650,152248,152819,153325,153798,154275,154766,155236,155710,156109,156556,156976,157341,157621,157992,158423,158975,159444,159900,160296,160824,161401,162022,162501,163117,163812,164486,165097,165589,166271,166957,167747,168230,168742,169202,169950,170689,171393,172240,173155,174061,174712,175334,176033,176964,177908,178910,179876,180827,181782,182567,183353,184161,185105,186022,186843,187589,188223,188904,189425,189992,190536,191281,192052,193005,193928,194930,195853,196838,197886,198885,199798,200608,201249,201882,202483,203029,203539,204015,204599,205151,205721,206301,207033,207831,208782,209684
46,3,46,Alaska,State,AK,125190,125611,125886,126559,127077,127687,128238,128678,129035,129175,129344,129512,129565,129672,129865,130174,130795,131067,131473,131906,132585,133421,133865,134357,134622,134986,135368,136044,136465,137283,138121,139100,139837,140536,141902,143185,145345,146920,148464,148943,149517,149961,150057,150303,150523,151432,152019,152465,152212,151804,151363,151115,151180,151315,151826,152278,153035,153486,154097,154871,156270,158617,161578,164578,167195,169504,171626,173190,174348,175349,176514,177775,178867,179544,179988,180606,181032,181361,181409,182006,182639,183339,184045,184795,185770,186312,186868,187253,188143,189374,191231,192782,194381,195850,197149,198292,198649,199909,201023,202713,203930,205477,206726,208016,209447,210959,212605,214093,215950,217725,219582,221263,223108,224478,225954,227457,229185,231057,232939,234988,237021,238411,239639,240732,242220,243870,245496,247341,248984,250413,251596,252878,254086,255288,256168,257237,258179,259111,259881,260403,261061,261712,262338,262777,263198,263251,263620,263636,263959,264027,264188,264419,264370,264480,264372,264065,263607,264153,264757,265203,264588,264181,263668,263091,262603,262114,262262,262514,263077,262922,262909,263137,263813,264081,264308,264608,264826,264750,264221,263957,263251,262669,261508,260525,259801,259827,260075,260296,260350,260569,260726,261129,261751,262518,263461,264331,265181,265204,265050,264756,265053,265585,266284,266265,266750,267157,268150,268805,269594,271078,272458,273926,274874,275463,276246,277021,277490,278060,278615,279064,278881,278420,278828,279896,281066,282215,282735,283735,284449,285046,285457,286751,288785,290673,291371,291347,291054,291059,291645,292566,293796,294962,295574,295315,294558,293822,293711,293670,294072,294382,294814,294919,294962,294696,294491,294226,294412,294869,295390,295629,296512,298093,299214,299382,298424,297605,296835,295793,295986,296328,297349,297221,297351,299285,301354,302880,302624,304790,307244,310667,311353,312058,311917,312616,312462,310296,307886,306078,305820,303294,300073
47,37,47,North Dakota,State,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144722,144204,143964,143832,144426,145283,146168,147060,148035,148981,149583,150069,150450,151693,153072,154285,154527,154614,154766,154966,155168,155471,156305,157353,158450,159074,159814,160488,161234,161663,162097,162602,163115,163599,164149,164769,165506,166077,166451,166659,166834,167239,167547,167752,167772,167984,168192,168122,168058,168209,168532,168555,168376,168083,167789,167859,168006,168128,167878,167814,167874,167849,167536,167321,167575,168145,168954,169455,170045,170257,170564,170760,170848,170906,171142,171594,171584,171014,170463,170319,170364,170493,170673,170878,171278,171827,172666,173543,174733,176278,177761,178999,180032,181330,182936,184734,186565,188385,190071,191510,192799,194091,195435,196748,198230,199418,200775,201963,203154,204118,204793,205672,206559,207667,208751,210341,211815,213875,214826,215803,216326,217476,218889,220517,222347,223853,224912,225406,225709,225788,226410,227048,227995,228597,229217,229553,229414,229251,229301,229572,229925,230214,230589,230981,231008,231064,230780,230520,230619,231060,231698,231812,231987,232052,232425,232474,232704,232505,232822,232888,233055,232649,232360,232264,232143,232001,231895,232093,232522,232980,233150,233482,233737,234315,234684,235128,235557,236091,236431,236708,236802,237099,237454
48,58,48,Vermont,State,VT,108750,108738,108650,108515,108331,108054,107740,107498,107392,107507,107698,107974,108263,108348,108422,108348,108537,108946,109510,109840,110084,110089,110269,110352,110524,110912,111545,112420,113007,113507,113905,114735,115486,116263,116630,117113,117560,118074,118343,118676,119266,120011,120883,121519,122252,122947,123840,124715,125632,126415,127282,128060,128877,129590,130286,131073,131925,132906,133801,134691,135434,136362,137311,138342,139254,140147,141096,141940,142803,143651,144776,145900,147126,148201,149332,150446,151453,152468,153376,154187,154818,155412,156339,157388,158494,159455,160432,161304,162185,163142,164314,166224,168335,170486,171696,172793,173920,175618,177275,178957,181148,183468,185620,186806,187887,189241,191198,193335,195452,197348,199206,201552,203414,205162,206824,208954,211272,213250,214945,216476,217698,219048,220789,222337,223891,225153,226614,228120,229282,230322,231319,232232,232986,233852,234171,234568,234815,235374,235791,235766,236007,236441,237043,237513,238373,238231,238080,237207,236620,235954,235277,235162,234812,234236,233540,232887,232331,232066,231710,231478,231283,230934,230246,229148,228284,227642,227052,226549,226118,225943,226084,226230,226370,226414,226840,227303,227554,227750,227750,227826,227517,227247,226883,226788,226501,226356,226119,225948,225857,225884,226172,226201,226141,225961,225726,225592,225528,225573,225616,225658,225731,225603,225362,225300,225500,225739,225987,225969,225915,225704,225564,225484,225435,225385,225400,225419,225432,225331,225116,225075,225177,225488,225740,225964,226161,226428,226677,226972,227247,227584,227861,228050,228149,228156,228114,228076,227943,227919,227939,227885,227931,228279,228988,229632,229936,230230,230622,230971,231281,231554,232009,232596,233128,233557,234019,234551,235386,236444,237326,238546,239769,241415,242759,244022,245009,245773,246170,246758,247341,247473,247941,248176,248940,249373,249928,250454,251015,252138,253197,254059,254568,255618,256472,257347,257830,258377,258948,259558,260280,260677,261265
